"Polarity","Alignment.ID","Adduct.type","Average.Rt.min.","Metabolite.curated","Ontology","Fenton_0h_1","Fenton_0h_2","Fenton_0h_3","Fenton_1min_1","Fenton_1min_2","Fenton_1min_3","Fenton_20min_1","Fenton_20min_2","Fenton_20min_3","Fenton_4h_1","Fenton_4h_2","Fenton_4h_3","Fenton_24h_1","Fenton_24h_2","Fenton_24h_3","Fenton_72h_1","Fenton_72h_2","Fenton_72h_3","H2O2_0h_1","H2O2_0h_2","H2O2_0h_3","H2O2_1min_1","H2O2_1min_2","H2O2_1min_3","H2O2_20min_1","H2O2_20min_2","H2O2_20min_3","H2O2_4h_1","H2O2_4h_2","H2O2_4h_3","H2O2_24h_1","H2O2_24h_2","H2O2_24h_3","H2O2_72h_1","H2O2_72h_2","H2O2_72h_3"
"Pos",30011,"[M+NH4]+",16.044,"DG 18:0_20:3","DG",5749869,4871409,4198108,445588,261428,231858,76937,90443,185553,3057,0,3770,2572,0,0,3524,3343,0,6804193,2999218,3185379,8692394,7861618,8083983,1533024,1335119,2012894,1250725,2090683,1017131,2659208,2186795,2199568,1633415,3464455,1799150
"Pos",29821,"[M+NH4]+",15.263,"DG 18:0_20:4 (a)","DG",11426884,7299551,5607669,39798,29488,30264,7528,6401,3406,3786,2498,3859,0,0,0,0,0,0,18610875,15316543,16418525,28614988,24865067,26139946,2824034,3842281,2779023,5844347,2571811,3209868,6308369,5347267,4257544,6525394,9022676,7843783
"Pos",29820,"[M+NH4]+",15.383,"DG 18:0_20:4 (b)","DG",4859970,5775325,5792492,576465,511473,462059,206684,96509,151959,0,0,3859,0,4233,0,0,3466,0,2861372,2088290,2962179,4327147,3935468,4482746,1746999,583086,1357751,5844347,2761207,2460206,1004270,799163,1585060,976477,1347981,1177044
"Pos",32125,"[M+NH4]+",15.297,"DG 18:0_22:5 (a)","DG",3913305,3192199,2642496,257933,257614,194788,32873,87259,68996,4784,0,0,0,2969,6060,0,2905,0,4387258,3578627,3724556,5819101,5102378,2409223,1507154,618600,1851401,3444550,3737732,3636844,4445448,3753218,4432164,2922843,8132586,7250280
"Pos",32122,"[M+NH4]+",15.354,"DG 18:0_22:5 (b)","DG",3913305,3192199,2642496,257933,257614,194788,40114,83584,68996,4132,0,0,0,0,6060,0,2905,0,2384079,3578627,3724556,5819101,5102378,2994206,1507154,626662,1851401,3444550,3737732,3636844,4445448,3753218,4432164,5999006,8132586,7250280
"Pos",27948,"[M+NH4]+",15.558,"DG 18:1_18:1","DG",107444717,98182414,76723292,20512374,14207560,10898188,13636510,16383025,19635365,4735632,1911348,3006652,2067621,1393954,2502833,3632511,2155566,1413712,109144357,102250046,106078051,105830699,102839980,101187909,61372745,40907771,74112555,73923004,76440204,78734221,83535120,63926533,65280947,70446321,84226025,73380119
"Pos",27768,"[M+NH4]+",14.391,"DG 18:1_18:2 (a)","DG",3399367,3219664,1870373,1705092,1059161,1088850,1264940,1421460,880392,682470,632094,716543,359051,647319,635368,682635,582915,585585,6388206,3644417,3324328,3632635,3290911,4495811,4050266,4078602,4729530,3186173,3417676,5023313,6405012,5508408,2624228,5783701,4919203,5277975
"Pos",27770,"[M+NH4]+",14.486,"DG 18:1_18:2 (b)","DG",1351124,1479839,1948001,1705092,201665,1088850,1264940,1421460,349089,682470,632094,95018,359051,647319,635368,87147,74431,585585,3535711,1561530,2271578,3453797,4836372,2087824,2186562,650442,1649867,1689251,2592987,2190294,3204765,2067819,2378705,2280832,2503244,2863590
"Pos",29014,"[M+NH4]+",16.285,"DG 18:1_19:1","DG",3735336,3361123,2580810,714061,467175,359378,321448,473376,630033,82117,9628,37022,6296,5888,10602,63307,24002,0,3950068,3602588,3788117,4002594,3913225,3731856,1900479,1290532,2300406,2373850,2527628,2528712,2573325,2113294,2064963,2204495,2664432,2426306
"Pos",30208,"[M+NH4]+",17.049,"DG 18:1_20:1","DG",18545700,16482823,13321185,3089176,2158112,1673538,1979999,2463627,2937229,614257,92908,324126,52655,46756,313481,487401,109881,37235,18926278,8643008,18360398,20286137,18449011,18953335,8151254,5966727,10226832,10554045,10853117,11707650,11528089,9179611,9168666,9983482,12309591,10659822
"Pos",30014,"[M+NH4]+",15.756,"DG 18:1_20:2","DG",1804332,1585646,1406593,301715,222940,78273,147230,58888,207856,3778,3281,0,3540,9046,7580,25274,4691,6805,2737488,1631541,2598867,2024438,1903547,2249101,568687,762654,1395014,780644,1286478,1016084,1675961,1323914,1406898,939959,1610735,1407844
"Pos",32664,"[M+NH4]+",18.647,"DG 18:1_22:1","DG",3415918,1457417,1556897,596343,366356,158307,246446,409119,534954,40399,6438,8111,0,0,19325,7177,0,0,1754635,3193855,3298425,1803354,3311762,3452771,1362914,665243,900130,1929472,2105318,2148753,2319906,1201827,1878403,2335952,2756972,2489363
"Pos",31945,"[M+NH4]+",14.032,"DG 18:1_22:5","DG",1341797,1656499,1173323,323674,80853,98026,109015,105449,151329,4763,10964,3887,0,3626,5027,0,0,0,1249058,1657032,1741187,1986271,2244739,1647163,1091616,892200,1443287,716127,1831452,1608392,2160102,1650291,1802612,1744462,2639975,2295390
"Pos",35198,"[M+NH4]+",20.02,"DG 18:1_24:1","DG",2275916,2144209,1583082,524438,346542,246277,137261,372505,509490,71186,3432,7451,7324,0,4039,24271,3157,0,2393137,2185219,2362023,2191103,2151254,2070394,1102353,811560,1226291,1564312,1796902,1726995,1800911,1434923,1476144,1730491,2046622,1810182
"Pos",37831,"[M+NH4]+",21.13,"DG 18:1_26:1","DG",1067145,993273,789356,228281,145545,78839,24585,156968,243780,0,0,0,0,0,0,0,0,0,1189640,1067821,1124714,1072344,1083095,901281,452383,383429,503574,680198,845621,782117,812529,659683,364566,655122,803540,674780
"Pos",27603,"[M+NH4]+",13.322,"DG 18:2_18:2","DG",46657731,38231378,42353297,3399977,1824028,1826721,23072941,23202454,21499476,42424887,39490894,38828456,30961182,41302407,32325866,37109300,39377264,29677364,44147863,46688590,50254326,33675934,41782063,27529278,39524115,28623587,44937871,38646997,34441194,30623815,39004138,38306036,39481061,37931506,46201671,41481173
"Neg",4114,"[M-H]-",7.176,"FA 16:0 (a)","FA",28385,25782,85164,41496,22099,43602,66278,72730,126504,302799,139118,173696,63673,349100,271738,295982,203728,203350,76319,30257,54739,23630,38665,65280,28547,13885,32436,26153,31148,36113,80750,66330,42370,41399,23949,34497
"Neg",4116,"[M-H]-",8.023,"FA 16:0 (b)","FA",246708,107984,266715,137303,230507,169293,181121,218498,220665,231824,211543,290949,241250,361484,239714,472894,381108,299695,251331,224248,205330,238195,175778,234503,417480,251802,517024,647577,669238,669090,747070,671846,762895,786844,1050572,909232
"Neg",4029,"[M-H]-",7.733,"FA 16:1","FA",0,1200,2705,105928,168150,102450,945857,2883296,1518920,2067792,1129988,1772322,1078420,3035176,2302072,2574280,1609549,1685167,0,2826,0,2881,0,0,0,1763,0,0,2368,0,3618,0,3242,30840,51828,50654
"Neg",5616,"[M-H]-",9.226,"FA 18:0","FA",212489,185520,133310,151089,108552,118954,217794,244410,156359,260402,173199,183053,191101,214587,220821,271678,300081,189812,197864,194537,166864,205711,203365,202385,220988,164258,253808,269820,277941,249709,342002,286477,333374,373031,480100,430086
"Neg",5531,"[M-H]-",8.273,"FA 18:1 (a)","FA",143286,159631,158451,24134,19876,29471,22122,35356,22866,10067,2780,7146,20026,6477,9501,57631,30376,9114,169862,227220,194010,153979,134483,136675,361979,171168,385608,447210,557877,476075,968801,839569,905864,1617035,2091544,1717570
"Neg",5534,"[M-H]-",8.96,"FA 18:1 (b)","FA",3805,5220,4629,21013,27320,38401,370094,754365,480519,716541,484716,736171,483572,1131014,776434,728967,562305,586183,4056,16176,9991,5842,2871,9203,10361,9081,21963,12057,4217,2325,6551,8398,8055,34502,48150,44085
"Pos",15343,"[M+H]+",1.128,"LPC 14:0 (a)","LPC",0,0,0,0,0,0,0,0,0,6213,0,3103,13372,0,15656,4658,0,0,0,0,0,0,0,0,0,0,0,0,2916,0,0,0,0,0,0,0
"Pos",15345,"[M+H]+",1.501,"LPC 14:0 (b)","LPC",1789698,1434377,1045039,5266032,3581410,3446951,3280464,5682770,4481562,4916415,3697064,3857032,3927703,4475491,5387555,2399861,3335076,3208258,1953523,2436429,1703613,1642605,1466664,1380574,2182238,1430787,2142944,4861011,4549410,5547743,7897865,6664061,7156495,7728834,10405875,8943509
"Pos",15344,"[M+H]+",1.648,"LPC 14:0 (c)","LPC",5509962,4260903,3165352,399658,248192,784903,1272905,1258773,903641,2362955,334911,1795810,1939500,2371887,3084579,4073766,5071289,4777411,6612787,10258069,5340175,6607337,4933286,4325442,12775083,9500438,15351832,39141728,40336447,43529948,61771047,57790210,62231802,70454152,95530677,82575481
"Pos",17396,"[M+H]+",2.505,"LPC 16:0 (a)","LPC",20450947,16875066,12160524,28755343,19190224,22189481,25047055,40330676,34682939,47705354,26865893,37627661,38182105,46031714,52452036,24281434,33877210,33984354,23615317,28891569,20815473,21304004,18088782,16618379,32201545,21355208,35472975,71010973,65981047,77091670,118282089,108406682,119054360,145456150,178578913,163213121
"Pos",17395,"[M+H]+",2.806,"LPC 16:0 (b)","LPC",106977844,83659762,61911658,13027327,8245360,9985694,15739561,22326037,15527122,35064561,12083818,26181100,26938647,34505059,42156709,43869692,56788174,52531118,120686186,155037952,102233268,107641004,90989834,86800335,236335561,147356304,281822548,588577028,616698397,623447366,942147938,867620659,971298558,1252922340,1732049101,1458984252
"Pos",17242,"[M+H]+",1.691,"LPC 16:1 (a)","LPC",11006471,8888031,6936652,5403366,2185095,1887829,2113518,2023722,2370567,2442008,715496,1379803,1683606,247811,1664394,1346809,1254261,948420,11754240,13709707,11234135,9741015,8517123,8156374,7900865,5157176,8324616,10843178,9538592,11830556,17326641,15596339,16442314,19916010,25480133,24568841
"Pos",17241,"[M+H]+",1.858,"LPC 16:1 (b)","LPC",20581215,14751270,11084063,339946,118906,127072,174944,703023,178164,224321,50604,365611,194435,47609,651969,1679096,1486535,1060037,25697955,41945439,19134869,23715227,16697508,14223689,20788015,15033469,21791441,47177677,44475012,51029084,102343100,97639256,103617368,173378614,220312729,190765262
"Neg",23957,"[M+HCOO]-",0.922,"LPC 16:1<OH> (a)","OxLPC",0,0,0,0,0,4245,131787,393809,108340,400148,341611,344426,603283,862080,706366,806833,580744,1276653,0,0,0,0,0,0,0,0,0,0,0,0,26117,21279,41975,150697,156821,208126
"Neg",23956,"[M+HCOO]-",1.117,"LPC 16:1<OH> (b)","OxLPC",0,0,0,2950,0,0,66298,176426,64780,415233,181841,177938,546311,889199,706449,791957,527584,842339,0,0,0,0,0,0,0,0,0,0,0,0,0,1733,1249,21965,2220,5850
"Pos",18390,"[M+H]+",3.437,"LPC 17:0 (a)","LPC",1167464,920408,357421,43088,58795,42869,92724,177106,92444,86725,57349,151502,151853,221083,262534,408677,517773,466237,1274986,1711227,1144693,1167903,983085,875798,2123286,1378272,2541954,4993258,4865340,5143994,7903439,7326690,8090706,10490337,14213630,12052278
"Pos",18389,"[M+H]+",3.778,"LPC 17:0 (b)","LPC",1335526,1152258,873497,123082,74912,77634,61394,170408,153155,340245,81874,235194,72539,175802,387403,291450,184401,391481,1418829,1724742,1283855,1303235,1221071,1091183,2975287,1701902,3519629,6403913,6581994,6534116,9263864,8659500,9548170,11363386,15462245,13356773
"Pos",18232,"[M+H]+",2.417,"LPC 17:1","LPC",2422343,1843934,1363909,48542,3674,5942,11725,38965,17015,19519,3119,23855,29456,0,45942,162586,66729,85108,3056864,4824125,2388206,2726598,1986940,1749600,2547412,1783416,2854688,6164954,5878109,6264292,12658009,11684220,12468733,20638035,26454272,23120373
"Pos",19395,"[M+H]+",4.552,"LPC 18:0","LPC",2886989,2379970,1680218,89998,45528,83069,104862,169316,104438,237234,75266,136875,81686,129294,301935,216935,158430,288611,3413173,4215947,2886838,3112713,2737722,2560307,5190316,3298116,5650968,10454206,9411461,11183386,16668851,14310020,16312642,17835853,23444729,21181131
"Pos",19245,"[M+H]+",2.853,"LPC 18:1 (a)","LPC",49649519,41148616,31494010,16665325,6136353,5281791,6062764,8173103,8202293,8204550,2568056,5703868,4684416,1340420,6380366,5129542,4934796,3750085,55302781,60376054,50967152,45065753,38846333,37717960,38466084,23493740,43010539,62797324,59340367,66661643,110129358,96312996,107689284,148972179,189842154,169672033
"Pos",19242,"[M+H]+",3.179,"LPC 18:1 (b)","LPC",107201915,77759917,57276111,2803966,1225234,1402020,2552662,3280215,2801089,3846285,792420,2712476,2609477,746881,3427686,7356895,6227387,4040225,126760185,194528165,97835729,115624946,88051310,76353313,117013944,77860487,134225373,261178472,251630984,268035512,569947152,498687725,545065408,918306314,1230279773,1033182312
"Neg",25730,"[M+HCOO]-",1.128,"LPC 18:1<OH>","OxLPC",0,0,0,25487,14413,18914,61270,213300,85181,419626,94301,158521,120316,141400,259698,171663,118568,216252,0,0,0,0,0,0,2439,3159,3411,23975,30337,18000,99439,86235,73773,276478,262287,318562
"Neg",25564,"[M+HCOO]-",1.11,"LPC 18:1<oxo>","OxLPC",0,0,0,7001,0,0,18416,27504,18538,380119,95539,175222,714450,350736,814329,1147601,708283,1269396,0,0,0,0,0,0,0,0,0,0,0,3387,0,0,0,26255,31948,49557
"Pos",19056,"[M+H]+",2.169,"LPC 18:2","LPC",5328005,3810148,2863148,355713,7993,8330,35875,50261,9946,4594,0,3633,339561,1293,4674,4125,1283,144,6379842,9756699,4535370,5575387,4237592,3667002,2672352,2761880,2603688,5619424,4685178,8720402,21099351,19872061,21051224,38169389,49523664,43501763
"Pos",20231,"[M+H]+",4.26,"LPC 19:1","LPC",1181857,906697,664812,4055,1787,4556,8196,25449,19343,10656,2406,19442,5494,0,23188,20386,21641,11808,1316831,1700836,1111135,718980,999558,921184,1646286,1048203,2055861,3756122,3859314,3936741,7496381,6579734,7210413,10777057,14283622,12171202
"Pos",20931,"[M+H]+",2.615,"LPC 20:3","LPC",1766994,1432697,1019106,13001,9583,4247,13265,76651,7987,0,72875,85103,0,3413,0,89584,80621,86989,2170555,2789782,1748366,1988333,1443261,1367702,1151326,863972,1282489,2383869,2224519,2650019,6365689,6175730,6824147,12358410,15871195,14618671
"Pos",20814,"[M+H]+",1.923,"LPC 20:4 (a)","LPC",1406623,1335330,1033485,3214533,1464233,1237527,651825,483852,602486,10625,24473,3774,20320,15110,11312,35251,4952,7011,1694323,1776148,1587770,1248669,1299857,1159729,1023597,748583,1263362,1842438,1772466,1867995,3922713,3532955,3805638,6357315,8095285,7916220
"Pos",20813,"[M+H]+",2.09,"LPC 20:4 (b)","LPC",2489622,1830693,1591638,146029,55004,69900,132891,111803,36863,5537,3098,5963,10594,3530,12170,8959,5144,2814,3154759,4514444,2359818,3042724,2275732,1910668,1812377,1585075,1762965,4292102,4045357,4990538,14322709,14140462,15530828,29117440,37524891,33540820
"Pos",20691,"[M+H]+",1.557,"LPC 20:5","LPC",722281,512040,358628,30009,20765,1732,7184,107564,781,4541,7956,6359,24942,21868,7246,26031,17987,29234,945997,1512330,718997,908222,610884,560423,566312,440051,572539,1902762,1741291,2234831,5798272,5659730,6017341,10241928,13286516,12035437
"Pos",22815,"[M+H]+",3.23,"LPC 22:4","LPC",278557,190707,84808,30410,0,1918,0,0,0,0,0,0,0,0,0,0,0,0,339273,405164,151816,184826,227671,195803,229902,94325,86387,681050,588076,594426,2064589,2145516,1973834,4838602,6240990,5553481
"Pos",22692,"[M+H]+",2.311,"LPC 22:5","LPC",2338869,1767639,1353293,103032,30943,13097,12340,11443,41454,0,0,0,0,0,0,2387,0,0,2725408,3705216,2251264,2612374,1919413,1716048,1615857,1320197,1710536,4020506,3666264,4348877,12608653,12502476,13293701,25305963,32380780,29137566
"Pos",22557,"[M+H]+",1.962,"LPC 22:6","LPC",2415482,1891640,1557271,136313,65271,85456,33759,20039,9455,0,2786,0,0,0,0,0,0,0,3088243,4024806,2477768,2820401,2255643,2037351,2156366,1715894,2324690,5163655,4862612,5935776,14003142,14072026,15076042,25701446,32933174,29410274
"Pos",18238,"[M+H]+",3.925,"LPC O-18:1","EtherLPC",14286034,12037761,9550111,140676,93127,29289,107076,170715,217681,126978,19141,177469,174508,5730,172842,459819,408617,140939,14455283,15843573,13888522,12525269,12950857,12330228,24410416,15664929,28799079,41997726,42486469,42815614,60776833,52768049,60686523,66141116,86981913,73063346
"Neg",15096,"[M-H]-",2.079,"LPE 15:0","LPE",20525,14343,17442,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,33859,122690,22713,31335,11920,15734,25866,47262,34911,19662,43380,28879,28461,39477,23428,39338,31210,57438
"Neg",15995,"[M-H]-",2.457,"LPE 16:0 (a)","LPE",70261,87990,27667,98362,58870,52593,38504,103053,69095,81605,6645,37305,36884,30072,42542,10548,6024,21194,108876,440430,54894,135076,37933,56362,93137,187641,193414,224277,428777,279751,680558,587516,705792,934138,1203844,1460534
"Neg",15994,"[M-H]-",2.744,"LPE 16:0 (b)","LPE",696150,935140,1221800,57141,21785,20111,32293,123674,37408,91691,9299,37819,28633,81264,75530,134186,59715,153063,1016939,2342653,660619,1029107,677650,659155,866762,1426280,2049930,2042547,3647298,2090995,2829468,4619547,2742556,7748653,8732447,10432824
"Neg",15885,"[M-H]-",1.818,"LPE 16:1 (a)","LPE",118200,119519,111822,2182,4655,13904,0,0,2848,0,0,0,0,0,3527,3316,0,0,132569,771592,108222,313785,156403,95301,117300,201259,242395,332410,723690,427769,1861746,1567055,1809723,3129947,2133233,4541872
"Neg",15884,"[M-H]-",2.404,"LPE 16:1 (b)","LPE",0,0,0,0,0,0,0,0,1107,0,0,0,0,0,0,0,0,0,0,3045,0,0,0,0,0,0,0,15143,19097,10513,76345,74653,92770,196421,245884,304088
"Neg",16943,"[M-H]-",3.671,"LPE 17:0","LPE",44003,51001,21094,0,0,0,0,2693,0,0,0,0,0,0,0,0,0,0,75977,131019,35145,67268,45590,24217,53560,66932,110000,127099,242360,134762,196595,347023,386246,583442,637935,871884
"Neg",16797,"[M-H]-",2.358,"LPE 17:1","LPE",2070,8904,4447,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,27462,84509,7399,19491,3879,9341,15320,31302,22315,46411,110860,69202,239030,202486,209008,392015,483132,579546
"Neg",18076,"[M-H]-",4.428,"LPE 18:0","LPE",117069,139409,31187,0,0,0,1799,0,0,0,0,0,0,2375,0,0,0,0,264509,501707,60730,206966,70605,114836,161311,140536,309250,400015,642673,207366,1512485,1302471,1509048,2110171,2513184,3365470
"Neg",17891,"[M-H]-",2.81,"LPE 18:1 (a)","LPE",708828,945382,1080121,876752,454765,206371,272921,738381,414893,225003,26199,88483,64360,7394,83386,63317,7867,64027,1077856,2021320,718470,1135374,755638,676620,650167,1230674,1551215,1372359,2583060,1517091,2756382,2370083,2317733,3557278,2471531,5027794
"Neg",17892,"[M-H]-",3.122,"LPE 18:1 (b)","LPE",1405899,1739107,2314553,80906,32218,10073,48568,52031,55682,7364,1402,10377,14563,9266,12754,111963,10329,39385,2222527,4714976,1352170,2859711,1483196,1412330,1686055,2886106,3587948,4180158,6843180,4305087,14817343,11675144,12806427,11474839,25214974,29903417
"Neg",17730,"[M-H]-",2.123,"LPE 18:2","LPE",41889,65088,53727,1899,0,0,0,3099,0,0,0,0,0,0,3321,0,0,0,112684,350453,55159,107471,45732,30973,41615,101441,68520,160035,227793,190862,648459,644260,678054,1382007,1574108,2012721
"Neg",19749,"[M-H]-",2.575,"LPE 20:3 (a)","LPE",6855,5628,5416,810,0,1578,2362,0,0,0,0,0,0,0,0,0,0,0,46294,64184,12349,26658,14208,11151,11945,75189,22606,68060,82978,80586,549527,665962,454423,720167,825395,1120408
"Neg",19747,"[M-H]-",2.686,"LPE 20:3 (b)","LPE",8456,22490,20188,64021,12512,4451,4723,9057,4042,0,0,0,0,0,0,0,0,0,34229,111960,16005,51841,41812,28618,30598,45140,31088,94896,148551,186902,549527,158931,352939,774716,864625,887155
"Neg",19748,"[M-H]-",2.966,"LPE 20:3 (c)","LPE",4777,6039,3248,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13192,23577,7639,24007,4398,1462,3501,36256,21164,84166,77356,94701,392879,333629,399143,741129,784736,915735
"Neg",21587,"[M-H]-",1.124,"LPE 20:3<oxo>","OxLPE",0,0,0,11615,0,4475,0,0,0,0,0,0,0,0,199,0,0,0,0,0,0,5527,0,0,2301,0,0,9993,20858,28713,66622,62859,62676,284402,269108,343442
"Neg",19643,"[M-H]-",1.9,"LPE 20:4 (a)","LPE",754030,1120433,994944,2716959,1664515,817046,432746,564821,422230,0,0,0,0,0,0,0,0,0,1108199,1452500,734084,898362,704777,730119,780127,1022918,1786402,1610051,3185353,1764252,3103543,1103299,1271837,1697589,1958100,2668243
"Neg",19644,"[M-H]-",2.055,"LPE 20:4 (b)","LPE",432818,411633,401620,82607,44552,21598,49668,36323,16539,0,0,0,0,0,0,0,0,0,836693,3748098,356168,1131995,727280,461057,640833,1497532,1405524,2625012,5412320,3066464,12299441,13793686,14950871,25726173,27712022,36699558
"Neg",19509,"[M-H]-",1.129,"LPE 20:5 (a)","LPE",157278,158441,170628,390374,213406,114968,48691,119334,34182,35901,10469,8556,33858,53302,59988,27154,0,0,255745,374825,113111,248375,218760,160834,192485,337445,390368,619838,1089846,733083,2068721,2054804,1859756,3450366,4000069,4018935
"Neg",19510,"[M-H]-",1.521,"LPE 20:5 (b)","LPE",54406,166953,132840,330061,167406,79138,59212,100950,32964,2641,0,0,3042,3901,5395,3519,0,0,154423,349791,70481,206121,112456,91157,125170,273731,457173,644376,1409131,1005338,2983885,2536739,3009769,5415630,5100275,7067645
"Neg",21512,"[M-H]-",3.176,"LPE 22:4","LPE",33664,28674,5419,5290,11355,2023,1222,4500,0,0,0,0,0,0,0,0,0,0,62967,119413,16912,111248,24647,21123,67145,154054,60877,362118,669012,400341,2001143,1538081,1591697,3030473,3600152,4450442
"Neg",21357,"[M-H]-",2.078,"LPE 22:5 (a)","LPE",381713,541626,743840,2428530,1402296,720009,450023,905351,398296,0,0,0,0,0,0,0,0,0,562744,855643,369000,396820,528029,370294,449165,1115745,1233910,1555015,3403772,1668984,2555652,2164593,2372052,3393258,4053687,4598331
"Neg",21353,"[M-H]-",2.262,"LPE 22:5 (b)","LPE",310606,359751,376023,60073,188109,24600,50738,34518,12699,0,0,0,0,0,0,0,0,0,382422,1581874,243201,808031,409685,367465,574525,1486970,1100843,2751021,5571078,3317126,13448167,12096492,11587521,21760692,23054434,32448034
"Neg",21358,"[M-H]-",2.703,"LPE 22:5 (c)","LPE",2626,0,19849,1769,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3768,9927,1720,11957,1442,847,4721,8006,4907,66900,113630,25234,160878,82026,205926,383988,524838,549104
"Neg",23235,"[M-H]-",1.122,"LPE 22:5<OH>","OxLPE",0,0,0,3196,7203,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2407,0,0,4217,3730,21117,14440,17633,66111,57077,66057,257729,259853,308323
"Neg",21185,"[M-H]-",1.808,"LPE 22:6 (a)","LPE",528607,802747,770694,4079271,2113090,1168253,633970,1077025,449593,0,0,0,0,0,0,0,0,0,633946,1501814,363101,205484,447583,157303,515888,1795895,472790,653692,1301038,733388,1518395,1283115,1281936,2079252,2301958,2875484
"Neg",21184,"[M-H]-",1.93,"LPE 22:6 (b)","LPE",319234,320451,119251,127389,100946,42797,45161,50848,4835,0,0,0,0,0,0,0,0,0,768310,1523688,292863,1404954,491520,914250,762955,1367326,2953495,5229472,10344114,5920840,18297897,15713614,17897552,27809122,31032499,40793483
"Neg",23155,"[M-H]-",3.676,"LPE 24:5","LPE",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6836,1484,2520,0,0,5973,27489,0,64849,107196,78962,188090,272718,311565,597740,620477,827200
